recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played,timestamp_dev_responded,developer_response
75943265,english,"I pet a dog 300 times, perfect game.",1600058939,1600058939,True,0,0,0,0,True,False,False,76561198022779223,168,6,231,0,231,1599670529,,
75943167,schinese,"
[h1]一句话总结：精美的像素画面，有趣的战斗系统，复杂的roguelike模式，以及故弄玄虚的游戏剧情[/h1]

《星际反叛军（star renegades）》是一款近期少见的精美像素游戏，而且是个欧美模仿日本风格的像素游戏。

所以看起来有点美式，也有点日式。

这说明了啥，说明这个制作组做不够宅，你看看制作《赛博朋克小酒馆（ VA-11 Hall-A: Cyberpunk Bartender Action）》的委内瑞拉死宅，你说他们画的不像日式风格？

你说《心跳俱乐部》一个美国制作组，愣是做出来了日式Galgame的感觉。

画风的风格上，也体现出来整个游戏的质量，有精妙的地方，让你觉得哎呀这个游戏不错哟，也有玩起来十分疲劳的地方，让你觉得这个游戏简直了，做了个嘛呢。、
[h1][quote=]
[table]
    [tr]
        [th]　欢迎关注 [url=https://store.steampowered.com/curator/38287879]网易UU鉴赏家培养计划[/url][/th]
    [/tr]
    [tr]
        [th]　来这里找优质游戏、开黑日友、白嫖UU时长卡　[/th]
    [/tr]
    [tr]
        [th]　加速Steam社区、游戏记得用UU哦_(:з」∠)_　[/th]
    [/tr]
[/table]
[/quote][/h1]

[h1]敌未出手我已下手[/h1]

整个游戏根据是根据行动条来进行攻击顺序的。

这个不是核心，核心的是，每个敌人都有一个被攻击后，可延迟行动顺序的特性。

也就是说原本我方A的行动顺序慢与敌方C，但是我方B的行动顺序最高，在攻击敌方C的时候，有可能把敌方C的攻击顺序延后。

也就变成了原本的攻击顺序是B、C、A。

在B攻击以后会变成B、A、C。

敌方C攻击前只挨揍一次，变成了挨揍两次。

延迟攻击的本身就代表了C很有可能在A攻击后死亡。

制作组便是完全以这个核心点为中心来进行扩展。

所以不论是我方的攻击还是敌方的攻击都有两个层级，一个是非暴击，另一个就是必然暴击。

暴击与否的条件不是随机的，而是固定的，就是你的攻击顺序在敌人之前，你就一定暴击。

能够防止敌人攻击的手段，一共有三个，一个是你杀死敌人，一个是通过普通攻击把敌人打出这一回合的行动条，最后一个就是某些角色特有的只能每一局使用一次地直接阻止敌人行动的技能。

而我们每一局的胜利方式就是杀死敌人。

因此我们就看出了这个游戏每一局战斗的核心了，敌未出手我已下手。

这个游戏表面上是个回合制游戏，实际上更接近于策略类游戏，所以每一局的开始我们都是可以观察敌人的弱点是什么，以方便我们进行攻击。

甚至每个攻击都带上所谓的普通、轻型、重击等特性。

如何利用游戏里的攻击机制迅速杀死敌人是这个游戏要考虑的事情，而回合制的游戏，一般都是你打一下我打一下，而这个游戏之所以归于策略类是因为，每一局的开始我们就已经给每个人规划好行动的方式了，并且在中途无法改变。

是的，这个游戏没有后悔，退一步的功能。

[h1]roguelike的失败是因为内容的不足[/h1]

整个游戏一共分为四个大地图，每个大地图你都可以看到固定的小怪以及精英怪。

大地图的生成是随机的，也就是说你每一次进来看到的地图样式是发生变化的，每一张地图基本上也就有两条路线可以供你选择，为我们选择路线要考虑的基本上有两点，一点是这条路上的敌人是谁？打赢这个区域里的道具是什么。

不论敌人还是道具甚至整个大地图都是可以明明白白看见的，所以在强调一遍，这是个策略游戏，它的目的是让你思考在如今的环境里如何获得胜利，而不是让玩家踩暗雷，然后一脸懵逼。

roguelike的目的之一是通过玩家的反复尝试而提高玩家对着有游戏的理解能力，也就是说，死亡是roguelike的必然阶段。

这个游戏也同样如此，在没有熟练掌握对应的规则前，死亡也同样是常态。

但这个行为是有前提条件的，就是你不能让玩家的死亡代价太大，究竟什么样子才能叫做大什么才能叫做不大？

这是一个主观判断，但我们可以用经典的roguelike例子来进行比较，比如《以撒》，他的死亡代价是装备全无，玩家得到的提升是对上一句的敌人、房间、道具的理解，下一局开始的准备为无。可以直接开始，没有什么要准备的，这就是在间接地减少了死亡代价。

而这个游戏，我们可以来看一下，死亡后，毫无疑问除了主角本身外，其他人包含道具、装备全部清空。但是通用数据是保留下来的。你可以通过通用数据来提升自己。这看起来是个很棒的注意，似乎减少了死亡的代价。但在游戏里却是一个很蠢的行为。

因为如果这些通用数据产生的效果很重要，那么也就代表你通过里它的占比很重，你的死亡概率会被大大提升。

如果这些通用数据产生的效果不重要，那么他们存在的意义就不需要有了。

这是在游戏设计里很常见的一个悖论，你不能因为你想加什么就去加什么，如果这个数据重要，那它就得是游戏机制，如果它不重要，那么它就不应该存在。

这个游戏也便是验证了这个话的正确性。

这个数据的存在不仅让玩家的基数数值的有意减少，从而提升死亡概率，同样的还让玩家从一个单纯比拼脑力的策略游戏，变成了一个为了能力的提升而必须进行地刷刷刷行为了。

roguelike的产生也便是如此。

这款游戏地体量与售价决定了，他不能让玩家在2个小时里通关，他必须要降低基础属性，让玩家既要拼脑力也要拼运气与刷数据，以延长游戏的通关时间。

[h1]道具、装备、英雄与感情[/h1]

游戏里剩下来没有说的就是其他的点缀了，这些点缀同时服务于单局的战斗机制与全局的roguelike。

单局的战斗机制很好理解嘛，就是想方设法地提供单局游戏里胜利的概率，这些概率是强力的道具装备，是高等级的英雄，是通过感情高后产生的合体技与属性地提升。

全局的roguelike也好理解，就是道具与装备永远是多选一，英雄永远是可以多种组合，玩家需要长期的游玩才能判断出来哪种英雄合适，而英雄的等级产生的招式决定了，你想要吃透一个英雄至少要给他升级到8,9级，在这个10级满级的游戏里，这个行为的代价很高。

自然感情地建立与生成的连招也必须通过长久时间地试错后，才能明白这个技能地实际效果如何，更何况制作组还挖了一个大坑，成为灵魂伴侣的两位英雄可以产下子嗣。

这又再一次地加大了英雄池的大坑。

[h1]最后[/h1]

这款游戏战斗时的画面、运镜、特效，在今年的像素类游戏里是十分出彩的。

游戏的核心机制也就是通过各种手段阻挡敌人出招，以让玩家通过自己的聪明才智单方面地蹂躏敌人为快感。

但由于整个游戏的内容不足，不仅仅是地图少、流程短并且敌人的种类也少。

为了解决这个问题，制作组加入了roguelike的机制，不论这个机制是制作组最早就已经确定必须加入的还是之后才决定加入的。

roguelike的存在引发了游戏的一些恶果。

把本应该属于玩家的基础数值，拿走一部分让给了角色死亡后的roguelike机制，玩家死亡与试错的成本太大，这对roguelike的核心——快入让我证明我能行，逐渐慢出依旧是证明我能行，产生了矛盾。

所以roguelike不适合有数值的游戏，尤其是数值的提升不仅仅咋roguelike的对局里产生，在对局外还产生的而游戏。

它更适合动作类，快速简答，并且所有的内容都在每一局的开始，以让玩家觉得，我不行，是我的问题，而不是你游戏机制的问题。

玩家基本上只要死一次，第一个地图打完了，这个游戏的内容也就体验的差不多了，后面的3个大地图，只不过让你重复体验游戏的内容而已。

至于游戏剧情嘛~~大家玩的话就知道了，正如同我的一句话评价，可有可无~",1600058709,1600058709,True,71,2,0.811500608921051025,1,False,False,False,76561198049719840,494,78,779,0,779,1599831700,,
75942646,english,"I really hope to see more future content like expansions or a continuation but way bigger! The game needs more variation because variation is key to roguelite games and unfortunately for now it lacks combat variations and some more levels, if they add more levels and more characters and maybe more other content it would be a perfect rouguelite but for now it is not...

First off I hate JRPG but this one makes it more dynamic and fun! The art and soundtrack are awesome! The story is nothing BIG but not something that you would discard. The characters are really nice, each one having a personality and some fun phrases. The mechanics like interactions and bonding time is also something that was flawlessly added! Really give this game a try if you think it looks good and you like some roguelite games, definitely worth a try and maybe it will give more attention for the devs to add more variety to the game!",1600057466,1600058331,True,1,0,0.523809552192687988,0,True,False,False,76561198403339749,537,125,637,0,218,1600284906,,
75941756,schinese,"33小时首次通关，特来吹一波。
作为RPG，可以说把战斗流程、事件造访、关系培养的策略性提到了一个新高度，任何一个多余的动作带来的惩罚都很严重。
可以说，从来没有哪一款RPG能让我如此关注行动顺序、进攻/防御取舍、下一回合可能面临的情况等等问题。
推荐给所有希望一定程度策略挑战的朋友。如果要说难度，10分最高的话，7分应该是有的。
吐槽：
UI和技能、机制解释不是很贴心，有一个学习过程。
",1600055410,1600055410,True,0,0,0,0,True,False,False,76561198313138945,61,16,5759,0,2027,1608277952,,
75941188,schinese,"这游戏有个很好的战斗系统和数值体系，但有3点令人遗憾
一个是UI操作很多都别扭，比如上装备和查看角色技能
一个是随机性有点糟糕，角色的技能完全固定，不像黑暗地牢一样技能随机，装备全部都是增强词条，就算最高级的也只是加强数值，没有专属的特殊属性，这游戏那么丰富的数值系统，做特殊属性应该不是很难，期待之后的更新
3是boss战的重复度太高，敌人血太多了，攻击方式也固定，因此就是在那机械的生磨，就算全程加速也比较无聊",1600054198,1600054198,True,0,0,0,0,True,False,False,76561198152935633,258,40,331,0,331,1600013043,,
75940927,english,Incredibly fun game.,1600053704,1600053704,True,0,0,0,0,False,False,False,76561198024967449,111,1,468,0,348,1600226322,,
75940428,english,The replayability is real. The mechanics are great and the variations are fun. I want to learn all of the characters and combos.,1600052771,1600052771,True,0,0,0,0,True,False,False,76561198048931376,262,25,1483,0,1046,1600544191,,
75939625,english,"Dang dude, one of the best looking turn-based RPGs I have played in a long time. 
Most definitely a diamond in the rough in terms of indie games. 
Those effects and the way the fights play out are so ridiculously awesome. 
It being a Roguelike and even possessing a rival system is super unique and great aspect. 
10/10 as a hardcore turn-based RPG fan.",1600051327,1600051408,True,0,0,0,0,True,False,False,76561198119959165,251,13,439,0,113,1611554513,,
75939299,english,"Shortly, this game lacks. Its a rougelike but nothing really makes it new in a second run. To bad because the core battlemechanic is solid but the rest is quite barren. Thought I would be playing this game for months but sadly I will not.",1600050766,1600050766,False,2,0,0.476190477609634399,0,True,False,False,76561198175638623,11,2,2305,0,2305,1600000801,,
75938433,spanish,MUYYY buenooooo! Una joyita!,1600049235,1600049235,True,0,0,0,0,True,False,False,76561198075121499,69,2,2585,0,393,1601086296,,
75937119,english,"Waited a bit more than a year for this game, and let me tell ya, it is amazing. The level of satisfaction of planning your actions ahead, and the fact that combat has no rng (besides enemy targetting) really hits that sweet spot between being too dumb for chess but thinking that conventional turn based combat games are too easy.",1600046632,1600046632,True,0,0,0,0,True,False,False,76561198045860141,175,39,692,0,220,1602812336,,
75936804,schinese,游戏体验里战斗占122%，路线选择和装备系统占-22%,1600046016,1600046016,True,0,0,0,0,True,False,False,76561198219608804,121,12,2016,0,834,1602407703,,
75935047,english,"This game is extremely enjoyable. The combat is simple enough to grasp and has a good amount of depth at the same time; kind of darkest dungeon w. a different positioning mechanic and a lovely the ""break"" system for delaying the enemies actions. 

Also a lot more forgiving than darkest; I almost won on my second run, but couldnt quite pull it off.       :(       Already counting the minutes until i can get my next run in.. and im sure even once i've ""beat it"" that i'll def be doing more runs with different starting classes.
",1600042837,1600042837,True,2,0,0.519923210144042969,0,False,False,False,76561197965579020,914,7,678,0,493,1600327570,,
75934779,english,"Star Renegades is a fun way to kill an afternoon or five. If you liked games like For The King or Dead Space Derelicts, this game has a very similar feel with a cyber-futuristic style. I hesitate to call it 'cyberpunk' but it draws heavily on that neon palette.

The Pros:
+ Fantastic art, character, and graphic design
+ Thematic abilities and animations
+ Indie roguelike with decent difficulty curve
+ Just enough story to be interesting

Although some might say that the characters are deviantArt tier OCs, nonetheless the various renegades and other pixel sprites are very well done and animated, and scratch that ever harder to reach nostalgia itch. Likewise the interface, outside of the tooltips (covered below), is crisp and neat. The game plays well, remains stable, and hasn't caused me any issues performance-wise outside of a single hiccup that was caused by me launching something else in the background. The difficulty spikes a tiny bit on the second planet if you're not ready for it, but given that you are meant to play and fail multiple playthroughs, I've not really felt frustrated at any point. The carry-over upgrades from one run to the next are helpful without trivializing encounters. 

The Neutrals:
> Pleasant but limited soundtrack
> Planet landscapes are vivid and pretty but likewise repetitive
> Unique dynamic initiative system 

I really like the music, what few tracks of it there are, and the battle themes especially are hard to get tired of. That being said both it and the environments start to get repetitive which isn't the best if you are expected to be replaying it over and over. The dynamic initiative system is nifty, but honestly after a little bit of experimentation with it, I can say that its both a blessing and a curse. It can allow you to set up absolutely devastating alpha hits on dangerous enemies, but against bosses with a lot of hp it ends up just delaying the inevitable. All enemies have a break limit past which they can't be pushed on the meter without having time to recover a bit, and this can really bite you in the ass as all of a sudden they drop their delayed AOE nuke before half your team has acted that round. Unless you can guarantee a kill, 'breaking' an enemy is actually a trap.

The Cons:
- Numerous spelling errors
- Faulty pathing on 'world' map
- Minimal story transitions and tutorial
- Tooltips are sometimes obtuse
- Some party compositions are vastly, vastly superior to others. Questionable balancing in places.
- Woke-lite

The game could really have used one more final pass from a competent editor - there are numerous instances of missing punctuation and misspelled words. After the initial introduction to the basic mechanics the game really doesn't explain what all the various status effects do, or even really how the initiative 'Break' system actually functions. Once you do understand though, some fights become absolutely trivial with the correct setup, well into the 'endgame'. Faulty pathing can cause your party to get stuck behind terrain and background clutter often enough to be annoying. 

Another strike against the game is the creators' weird hateboner against the Branch Davidians, there's at least two negative references to them specifically, amidst the dialogue that is constantly inserting jokes at the expense of conspiracy theorists already. Its amusing at first but its done to death, showing up in nearly every interaction, and you start to get the feeling that there's a hidden vendetta there. It's like if you made a stand-up comedy routine but every single joke for an hour straight was about Mormons. It wears out its welcome.

--------

Don't take the extra words in the con section get you down - overall this is a fun game and I can see myself playing for at least another 40-50 hours, which is, in my opinion, worth the price tag. Hopefully in the future it gets more content and fixes the needed polish.",1600042296,1600042311,True,8,0,0.575922369956970215,0,True,False,False,76561198027181032,268,6,1410,0,854,1602457548,,
75934227,english,"I'm not sure why everyone is complaining about the difficulty. I bought it last night, beat it first try. I have no idea what the nemesis system is yet, and my main character became locked. I also have no idea what to buy for upgrades. And when I say beat it first try, I walked through it. First world boss (which I saw people talking about in YouTube reviews) none of my characters lost any armor. Second boss, one character died. Third world was the hardest, but again, only one character died on the final boss. Fourth world not a single person was ever even close to dying. I'm really glad to see there's a harder difficulty for the second run, but I'm going to take a break before starting it.

Combat is really similar to Slay the Spire fundamentally, but I found Slay the Spire a lot harder initially than Star Renegades.

Overall, great game, it's worth the buy, I would just wait for a large sale. I hope there are updates in the future.",1600041235,1600041235,True,0,0,0,0,True,False,False,76561197986830839,234,1,1582,0,617,1604291379,,
75928971,russian,"Короче расклад такой это просто ахуенно,покупайте играйте оно того стоит ну а еще играя в эту игру я получил оргазм.",1600031688,1600031688,True,0,0,0,0,True,False,False,76561198262578478,131,29,856,0,161,1609793562,,
75926506,english,"Artwork is gorgeous. Sound track is perfect. Combat system is very in depth and engaging. Amazing mix of FTL, Darkest Dungeon, Final Fantasy, and Halcyon 6. Just wish I could sell unwanted gear to merchants.",1600027858,1600027858,True,0,0,0,0,False,False,False,76561198118560800,54,2,5548,0,650,1602556553,,
75925994,english,"The launch trailer made me think this would be a different type of game but after getting over that bump and understanding the gameplay I've been pretty hooked. I dig the aesthetics that are referential and nostalgic but stand on their own and have good visual flavor. Story so far is pretty meh.

How I'd describe the game... an RPG with rogue-lite elements and a battle system that takes some cues from Grandia and FF XIII/FFXV with a more strategic focus of managing health and shields and lite party management and leveling mechanics.",1600027120,1600027120,True,0,0,0,0,True,False,False,76561197960745402,132,14,661,0,661,1600026666,,
75925933,english,"I really liked this game at first.  

After playing a few rounds though you realize that you're just banging your head against the wall until you build up enough resources during your runs to unlock upgrades.

Yes, there is a good amount of strategy to the combat system, but the fact that you eventually MUST take damage from enemies means that it's only a matter of time before you're dead because there is VERY limited access to healing.  

It would be so much more rewarding if it didn't feel like you were just delaying the inevitable and instead your strategy/skill could take you all the way to the finish line if you do it right.

In short: I wouldn't mind the rogue-like aspect if it were for instance possible to complete a run on your first attempt with the correct strategic choices made.  As it is currently designed you will repeat the same things ad nauseam not because you made a mistake but because the numbers simply make it impossible even with perfect decision-making.",1600027048,1600027048,False,2,0,0.423998922109603882,2,False,False,False,76561197979536883,129,15,146,0,146,1599883627,,
75924707,schinese,"        把三个模式打通了，得出的结论就是粗嚼的话这个游戏差不多25小时内容到头了，细品可能能玩久一点大概40-50小时，内容不算很耐玩重复度过高。整个游戏的随机要素还算比较多，招人和装备的随机影响都很大，但是实在是装备的选择空间太小，没有用的属性实在是太多，导致很难让人产生反复游玩的兴趣。
        画面非常的好看且耐看，是非常精致的像素画，而且可以说工作量是非常的巨大了，每个场景都极具特色，而且场景类型到色调都很多样且搭配合理。
        但是移动的ui做的很奇怪，很多地形的移动位置实在是过于不明显，自动寻路攻能也没有做好，只能走直线，遇到障碍物会怼墙鬼畜，我在游戏的第三个星球出现的工厂特殊副本出现了极为严重的卡顿掉帧情况，但是里面的战斗和出地图后的游戏没有问题，疑似优化存在比较大的瑕疵。
        解锁系统非常非常非常肝简直肝的就离谱，作为一个流程很长的游戏这个内容这么肝太夸张了，而且各个能力给的也非常莫名其妙的弱，初始的机器人能力就非常完美且强大，但是问题是这些技能在第二个星球时候收益实在是过第了，比1，3星球的收益低得多。
        这游戏的扎营技能的数值做的非常奇怪，我可以说具有实用价值的2消耗以上的扎营就只有全体加护盾上限天赋的 扎营，其他的从效果到好感收益都远远低于1消耗扎营，甚至还有一个角色的1消耗扎营能给所有人无条件+4好感度，这就特别的过分，2，3消耗群体buff很多都只+2的。
        游戏的数值太不完善导致致战略模式比较单一，推人角色和装备实在是强的过分，但是boss的抗性成长又远远跟不上装备强度提升的程度，甚至在中期就能出现把boss推到直接跳过一个回合没有行动的情况，至少应该加入多次击退增加抗性的机制，而且所有抗性类物品的数值需要极大幅度提升，本身这游戏每人三个装备栏就非常难叠甲抗性，但是装备给的抗性数值实在是低的离谱。
        角色有些前期弱的太离谱只能等后期招点名批评灵能兵，问题在于即使是在后期灵能兵也只是到达了平均水准但是没有特别强，反而是另一个群体辅助角色从开始强势到结尾，甚至省钱一点可以点到5级就能使用，群体击退还能吃满额的击退加成实在是过于过分了，带守护的护盾兵就更离谱了，可怜的抗伤工具人甚至都不配拥有大招，很多角色的很多技能也非常的意义不明，各种技能之间的强度差距大到从功能性到实用性被完爆，大量技能从来都没用过，大招的消耗也很离谱，很多角色大招强度不算很高却有着极高的消耗，一些很实用的技能缺消耗很低，比如20消耗的硬控打断就非常厉害，而有单体加盾的辅助的给一个队友无视距离打人的技能缺消耗也是20就很迷惑，而且具有能够自由行动的技能的角色在瞬发技能之后就不能在提供技能了，应该再设立一个回合结束按钮，至少应该在回合结束之前还能使用。


",1600025357,1600025357,True,0,0,0,0,True,False,False,76561198105116535,65,5,1309,0,1195,1606322417,,
75921308,english,"Id like to leave a review about how incredibly pleased I am. Ill keep it short. 

We have all played the JRPGs where you walk around fighting stuff.  Everyone takes a turn attacking, using magic, items etc.  We all love it which keeps us coming back. 

THIS game takes it to an entirely higher, intelligent level. The battles make  you think every turn.  Im not saying ""well this guy is weak to lightning so my strat is to use lightning"".  No.  Its much deeper.  It has a stagger system.  Its hard for me to put into words, but it adds an entirely different layer.  Youre attacking, defending, staggering, using special moves....its more like chess. 

Just try it out.  I can almost guarantee youre going to love it!",1600020878,1600020878,True,2,0,0.493337184190750122,0,True,False,False,76561198033498281,33,2,3095,0,1218,1605904430,,
75920206,english,"The ""simple yet complex"" saying definitely applies. The progeny system def. takes this game over the edge and adds something new as it really varies the style of play each run can have. Item system is nice in that all the items are useful no matter if it's a level 1 item and you're level 10, but higher level items still feel like upgrades rather than ""minor"" improvements. I think the time and attention that was spent on this game pre-release speaks volumes to how polished and balanced it feels already. The only ""bugs"" I've encountered so far are pathing related issues, where you have to tell the party to move around an obstacle instead of them doing it automatically. For all I know that was intentional, but if it was I think it's a needless complication of going from A to B to the next zone.

Overall 9/10 - definitely worth a buy if you're into this genre!",1600019468,1600019468,True,0,0,0,0,True,False,False,76561198031131502,120,3,10377,363,1843,1613538220,,
75917456,english,.,1600016045,1600016045,True,0,0,0.477707028388977051,0,True,False,False,76561198021597792,494,34,2659,0,1260,1612899765,,
75917302,english,"About 24 hours pumped into the game at the time of writing, and one successful completion later I've got mixed feelings.

I think for the price the game is worth it. I recently bought a second copy for a friend, because I genuinely enjoy it, but there are times where the roguelite format can be a bit hard to stomach.

Pro:
+Love the visual style and animations
+I enjoy the combat system, and planning out turns to disrupt and kill as efficiently as possible.
+Heroes are pretty unique in their styles, and the progeny system expands on that allowing you to recruit variations of your favorites with slightly different stats and abilities.

Cons:
-For a roguelite the runs can be LONG. Easily can have a couple hour sunk into a single run, and getting into a deep run is about the only way to get any sort of meaningful progression in terms of currency accumulated.
-A lack of meaningful upgrades. There's a lot to unpack here, and I think this is the core reason the long runs feels like such an issue. As with other roguelites you're meant to fail, purchase upgrades to get stronger, and repeat. However, the upgrades don't really feel like they have a huge impact on your game. These lackluster upgrades are also pricey. The first costs 100 Tech for restore 50% armor at camp, then 200 for more merchants, then 300 an extra mercenary selection per planet. You can score a hundred tech in a run if you make it at least part way through planet 3 taking as many combat paths as you can, but getting this far is probably about a couple hours wort of play. So for an upgrade, you've got to get at least two hours in. Not that big of a deal, I have flown through my runs, okay.. But these upgrades can only have one activated at a time and so far it's been hard for me to replace justifying replacing the initial free perk. Feels bad. You can also use tech to unlock items, awesome. Except these items only drop into the pool of possible loot, and depending on your comp is not always useful. This has left me ignoring most of these unlocks and only targeting specific items for the comps I like to use the most in hopes that it pops up during a run and to not dilute the pool too much. Finally you can use Intel to unlock new heroes, which is fine. You'll probably have an abundance of Intel as unlocking heroes can take a while, and is done by raising relationships at camp with the cards, which brings us to.
-Camp. I don't like having the relationship stuff tied to the buffs from cards. Later runs, once you have everything unlocked (50 hours later), you can be a bit more selective, but it takes a LOT of cards to get to the max 4 heart ranking and I don't even bother looking at the buffs when assigning them. I just dump the largest hearts into characters, which is a shame because they're rarely synergistic with the mercenary you're raising the relationship with, but if you don't then you may not complete the relationship by the time the run ends and you'll have unlocked nothing. In fact, in runs where I prioritize unlocks, I focus on alternating the heroes I need to dump points into since every other level is a card unlock to maximize the amount of options I have to swap cards between them.
-Planet 3. There seems to be a crazy spike in difficulty with this planet. The RNG is at its worst here. If you get stuck on a map boxed in by several large threats, and those threats all drop AoEs at the start of the fight or back to back your run is done, almost guaranteed. This happens frequently. Because you can't reach the backline without specific mercenaries, abilities, or usually items you often can't disrupt a key target behind a bulky front line or kill the front line fast enough. When you start a planet you have no Fury, so you can't use a big combo ability to clear anything quickly. There is no good AoE regeneration present. The Empath barely regens shields by that point in the game, and the main shield support is single target. If you get a bad planet 3 start, there's not much you can do as enemy AoE attacks seem disproportionately brutal compared to nearly anything else if they have shield bypass it's even worse as there's not good way to regen health outside select mercenaries at camp, and if you can reach the first aid box. Because you really don't get meaningful resources unless you clear at least a good portion of planet 3, and you've got a good bit of time invested in the run by this point it stings. By contrast I find if you can make it to the ship, that it's the easiest run up to the final boss.
-Finally, very minor thing, the game page and achievements seem to be a bit buggy. Stuff doesn't want to pull up, or seem to respond. I have 5 of the progeny unlocked, and I don't have the achievement for first progeny? I don't really track those, so it's not a big deal, but something to be aware of.

I know my cons section is huge, but I just wanted to expand on why I find these systems frustrating. They haven't prevented me from enjoying the game, and dumping time into it, but I do hope to see some of these things addressed going forward because I think for a roguelite that involves such a heavy time commitment per run the issues are more glaring and can definitely push people away.

Game won't be for everyone, but for me I'd still say it's worth the price and a look.",1600015855,1600015855,True,1,0,0.525862038135528564,0,True,False,False,76561197988397855,305,2,1500,0,1407,1609263539,,
75916871,schinese,游戏性挺好的，轻度肉鸽，自己玩了这么久才刚打到第三关，希望能多加点角色，还有点地图移动的方式不友好，建议改进，有时会卡到箱子不动，有时会点不到地图怪的详细信息，还有希望能多加点音乐。汉化还要加油，酒馆里的狗狗彩蛋有点意思。,1600015287,1600015287,True,0,0,0,0,True,False,False,76561199087931866,18,3,1508,0,384,1603467949,,
75916719,english,Good tactical RPG.  Beat it on the first pass.,1600015090,1600015090,True,0,0,0,0,True,False,False,76561197978958211,137,2,646,0,646,1600015001,,
75743919,english,"UPDATE: Those people who posted that they ""finished"" the game in 7 or 9 hours, they merely finished the TUTORIAL stage! LOL! The real game starts on the 2nd full run onwards when you go on Harsh or Extreme difficulty and gets all the characters unlocked. The first run is just for you to have an understanding of all the bosses so that you know how to prepare for them. 

As a big fan of Massive Damage's Halcyon, I have been waiting eagerly for their next title and at last it is here and it does not disappoint!

Massive Damage stayed true to what made their games unique in this game:
1. Retro techno music that immediately connects you with Halcyon.
2. Pixel art mastery.
3. Squad combo combat
4. 80s style humor

These are the things that made Halcyon unique for me and I am glad they are here in Renegades as well!

If you have played Halcyon, renegades combat feels very very similiar except that they have improved upon the original formula in terms of:

1. Graphics. The camera dynamically focusing in and out of the action made the action far more immersive.
2. JRPG / battle chaser style combos. 
3. Some people hate this but the conversation pop ups I like. :)

All in all, I really enjoyed it and hope they continue to improve it like how they continued to improve Halcyon following its launch for a long time to come.",1599740848,1600014800,True,1,0,0,0,True,False,False,76561198040100498,162,40,903,0,72,1604629454,,
75916038,english,"Really liked this so far. Didn't really seem grindy once you get the hang of the systems. It definitely encourages multi and different playthroughs. Its pretty, great music, and good humor. I liked the story for what it was.

Keybinds are odd, though easy enough to memorize. I hope they had something more keyboard and mouse friendly. The map I've heard is finicky, but honestly once you know were the click and how gentle to be with the movement keys it's no problem. Regarding load times I didn't feel they were that bad with SSD of some kind. Perhaps a bummer for those without, but a little tip SSD is the single best upgrade I ever went with anyways, Get one :)

Eager to learning what's optimal and min/max. I found Aegis geared out is really great with fortress. Looking forward to DLC hopefully!",1600014250,1600014404,True,0,0,0,0,True,False,False,76561198010932710,153,5,10340,0,423,1607981975,,
75911411,english,"this is the science fiction version of the 《the darkest dungeon》。
如果你喜欢《暗黑地牢》的和科幻题材的话， 这个游戏是很好的双粉狂欢的作品。",1600008296,1600008296,True,0,0,0,0,True,False,False,76561198798634772,60,1,4239,0,680,1610938960,,
75911163,english,"Not many games have truly captured the feeling of a ragtag band of heroes barely scraping by to defeat the bad guy like this game does. This is one of the first turn based games I found myself having to play defensively while finding small opportunities for offense otherwise I would just be wiped out. Unlike a lot of JRPGs, you can’t just grind for more levels if it starts getting hard, there are a finite number of battles you will be able to take part in before the final boss. All the characters okay very differently and have their own fun identities. It’s not perfect: each run will be similar depending on party composition/gear obtained, tool tips are needed, and also sometimes the enemy move predictions show weird things on your characters health bars. You know if you are the kind of person who would enjoy this game, if you think you will give it a shot!",1600007937,1600007937,True,0,0,0,0,True,False,False,76561198044583158,532,25,389,0,389,1599857377,,
